train_loss,train_acc,test_loss,test_acc
2.3025416201207696,0.1036108993902439,2.302568259589169,0.09586439220183486
1.8781661194999044,0.3921732088414634,1.882745776701411,0.3894782110091743
1.612562019650529,0.7848227896341463,1.6155864831504472,0.7841886467889908
1.5686035766834165,0.8850752667682927,1.5719908645393652,0.8840309633027523
1.5497107309539144,0.9084413109756098,1.5536448129820168,0.9052107224770642
1.5456155560365537,0.9151343368902439,1.547734871369983,0.9133457568807339
1.537093807284425,0.9243759527439024,1.540875356678569,0.9214449541284404
1.5332713254341266,0.9307116996951219,1.5393834130479656,0.9266771788990825
1.5295678580679544,0.9362614329268293,1.5341764611935398,0.9326619839449541
1.5265251012837016,0.9386909298780488,1.5320419450418665,0.9342029816513762
