train_loss,train_acc,test_loss,test_acc
2.3025730077813313,0.11149485518292683,2.3025732062278537,0.11374713302752294
1.760421319342241,0.5673828125,1.7632542952485042,0.5618190940366973
1.6020568489301494,0.8507526676829268,1.6063252069534513,0.8471903669724771
1.5509320195855163,0.9099657012195121,1.5532532749919716,0.9060708142201835
1.532453749964877,0.9300209603658537,1.536357093294826,0.9262112958715596
1.5282890146098487,0.9343559451219512,1.533379160482949,0.9301892201834863
1.5253636200980443,0.937523818597561,1.5304380502175847,0.9316585435779816
1.5206232205396746,0.9417158917682927,1.5257623906529278,0.9368907683486238
1.518651701328231,0.9454077743902439,1.5236185504755844,0.9407253440366973
1.5142119323335044,0.9487661966463414,1.519685910382402,0.9436998279816514
