train_loss,train_acc,test_loss,test_acc
2.30261865767037,0.09944264481707317,2.3026400651406806,0.10106077981651376
2.168211290749108,0.19095369664634146,2.1704784423933114,0.18646072247706422
2.020829974151239,0.2326124237804878,2.025251672355407,0.23355074541284404
1.982577367163286,0.23282679115853658,1.988421938834934,0.23211725917431192
1.9508403049009602,0.24616520579268292,1.9557365129847046,0.25050172018348627
1.8072248112137725,0.5238900533536586,1.8104290327894579,0.5232224770642202
1.6713595335803382,0.6457698170731707,1.6745211935918265,0.6468248279816514
1.6159482649186763,0.6900485899390244,1.619509294492389,0.6930189220183486
1.5867574258548458,0.7650533536585366,1.5899086353975698,0.7645140481651376
1.5589591315606746,0.8348656631097561,1.5625734509678062,0.8296301605504587
