train_loss,train_acc,test_loss,test_acc
2.302611627956716,0.09698932926829268,2.302618307804843,0.0964377866972477
1.8837817293114778,0.3443454649390244,1.885453150906694,0.3476920871559633
1.5890587797252143,0.856516768292683,1.5916924011816673,0.8553612385321101
1.5538090943563274,0.9020579268292683,1.5542762284978815,0.9008385894495413
1.5419507008500215,0.9151343368902439,1.5436091565210885,0.9138833142201835
1.5320229417667157,0.9285442073170732,1.5352766639595732,0.9264979931192661
1.5241274150406443,0.9370712652439024,1.5290726756830828,0.9335579128440367
1.520735411382303,0.9418349847560976,1.5238705457897361,0.9382884174311926
1.5185184078972513,0.9445503048780488,1.521555312182925,0.9411553899082569
1.5159811410235196,0.9471227134146342,1.519424247632333,0.9446674311926605
