train_loss,train_acc,test_loss,test_acc
2.3026157901054476,0.09944264481707317,2.302594509693461,0.10106077981651376
1.9927163327612527,0.26741139481707316,1.9979562218036127,0.26745269495412843
1.867366529092556,0.34165396341463417,1.866272958593631,0.34410837155963303
1.7266617439142087,0.49788014481707316,1.7289593750183736,0.4987098623853211
1.6800271756038434,0.6389338795731707,1.6814753528035016,0.6371487958715596
1.6191724898611628,0.8044969512195121,1.622775468257589,0.8001361811926605
1.5693407738354148,0.8786680640243902,1.5752328962361046,0.8737456995412844
1.552130443657317,0.9007717225609756,1.5577634961233227,0.8935636467889908
1.5458537947113922,0.9104182545731707,1.5520300427708058,0.9047448394495413
1.5398044862398288,0.9187547637195121,1.545823039264854,0.9133815940366973
