train_loss,train_acc,test_loss,test_acc
2.3025987191898065,0.09851371951219512,2.302597746936553,0.10002150229357798
1.859311300806883,0.40453506097560976,1.8614607606459102,0.4032396788990826
1.577957256174669,0.8792635289634146,1.5797553292108237,0.8775086009174312
1.5388790278173075,0.9198027820121951,1.5426641626095554,0.9172520068807339
1.5333279305841865,0.928734756097561,1.536963265423381,0.9251003440366973
1.528638458106576,0.9345703125,1.532516722832251,0.9313001720183486
1.5299508600700191,0.9350943216463414,1.5342313346512821,0.9310851490825688
1.5269885034095951,0.9359279725609756,1.5328308043129948,0.9321602637614679
1.5234426031025445,0.9406916920731707,1.5276382253804337,0.936675745412844
1.5198594655205564,0.9443835746951219,1.5241264225146092,0.9396860665137615
