train_loss,train_acc,test_loss,test_acc
2.3026095185338,0.1036108993902439,2.3026321754543058,0.09586439220183486
2.137564018732164,0.22925400152439024,2.138226688455004,0.23143635321100917
2.0109546282669393,0.22146532012195122,2.0112422360192745,0.21978927752293578
1.9657824504666213,0.2770817454268293,1.9671335067224065,0.2745842889908257
1.9085902404494401,0.3331030868902439,1.9094650548532468,0.33120699541284404
1.8178913327978878,0.46312881097560976,1.8171884958897162,0.47297878440366975
1.6958802989343318,0.5437785823170732,1.6969117549581265,0.5448322821100917
1.65694846467274,0.5928687118902439,1.6567954989748264,0.5963661123853211
1.6367106848373645,0.6468416539634146,1.6378867194193218,0.6526662844036697
1.6140101526568575,0.7112233231707317,1.6153453304133285,0.7158113532110092
