train_loss,train_acc,test_loss,test_acc
2.302615399767713,0.09944264481707317,2.302592307055762,0.10106077981651376
1.946483651675829,0.30356802591463417,1.9490182536457656,0.3022505733944954
1.567197785144899,0.880787919207317,1.5705856374644358,0.8781178325688074
1.5308053813329556,0.9246379573170732,1.5341185418837662,0.9212657683486238
1.524692928282226,0.9346655868902439,1.5286148299864672,0.9296875
1.5223728291145184,0.9386432926829268,1.5262006575908136,0.9355289564220184
1.5210454918262435,0.9415491615853658,1.5261691491538232,0.9362456995412844
1.518210809405257,0.9450028582317073,1.5239945300128481,0.9394352064220184
1.5153437304060633,0.9490043826219512,1.5206277064227183,0.9426605504587156
1.5149922458136953,0.9493854801829268,1.5212928931647485,0.9440223623853211
