train_loss,train_acc,test_loss,test_acc
2.3025583116019646,0.1036108993902439,2.3025952752577057,0.09586439220183486
1.9076631668864228,0.3885766006097561,1.9072684104289483,0.39008744266055045
1.6197440369826992,0.8041873094512195,1.62159045136303,0.7957640481651376
1.551845299034584,0.8970322027439024,1.5555313169409375,0.8924168577981652
1.5359448666979627,0.9233517530487805,1.5392193132584249,0.9193305619266054
1.5283899914200714,0.9320693597560976,1.5316604649255035,0.9294366399082569
1.5258593094058153,0.9361185213414634,1.5293420132147062,0.9334145642201835
1.5251704796058376,0.9375476371951219,1.5277914366590868,0.9352064220183486
1.521840628690836,0.9415015243902439,1.5250294640523578,0.9368907683486238
1.521978908559171,0.9422399009146342,1.5252402616203378,0.9382884174311926
