train_loss,train_acc,test_loss,test_acc
2.3026069439039,0.09832317073170732,2.30259494606508,0.09962729357798165
1.9386007720377387,0.2826314786585366,1.935282239126503,0.2862313646788991
1.8064527824157621,0.47787252286585363,1.8059569296486881,0.48254730504587157
1.6322382892050393,0.706126143292683,1.6344693346854744,0.7083213876146789
1.5774502350789745,0.8780725990853658,1.5798713810946963,0.8783686926605505
1.5447982662334674,0.9115139100609756,1.5472166844464224,0.9106579701834863
1.5357593047182734,0.9241139481707317,1.5381827589568742,0.9216241399082569
1.5302177696693233,0.9328077362804879,1.533199310849566,0.9297591743119266
1.5267741320336736,0.9351895960365854,1.5295108359888059,0.9338446100917431
1.5268107790772507,0.9368568978658537,1.5307885506831178,0.9341671444954128
