train_loss,train_acc,test_loss,test_acc
2.3025381623244865,0.11149485518292683,2.3025416562316616,0.11374713302752294
1.930551166578037,0.3151676829268293,1.93138453446397,0.3113532110091743
1.557695712985062,0.8986042301829268,1.5607846783935477,0.895713876146789
1.5274714511342165,0.9294731326219512,1.5312631556747156,0.9259962729357798
1.5224754748547948,0.9388100228658537,1.5265045690973964,0.934776376146789
1.5180417175700025,0.9444312118902439,1.5221905330999181,0.9401877866972477
1.515690531672501,0.9475990853658537,1.5202486181477888,0.9415137614678899
1.5133407421228362,0.9490282012195121,1.5189222835619516,0.9438073394495413
1.5123996382079474,0.9500285823170732,1.5169906025632807,0.9452049885321101
1.511145905023668,0.9517197027439024,1.5159289875161757,0.9467459862385321
