train_loss,train_acc,test_loss,test_acc
2.302631145570336,0.0967749618902439,2.3026202687429724,0.10227924311926606
2.2196997047924416,0.18502286585365854,2.2202220334919223,0.18391628440366972
2.045636829079651,0.20662633384146342,2.0467415096562935,0.2044868119266055
2.011553292957748,0.2138671875,2.0122160638144257,0.21416284403669725
1.9655612761654504,0.22084603658536586,1.9660698869906434,0.22204701834862386
1.8901043846839811,0.23523246951219512,1.891553600993725,0.23498423165137614
1.8517054581060641,0.33498475609756095,1.8533666390891468,0.33013188073394495
1.7940545267448194,0.3629001524390244,1.7970170947389865,0.36138188073394495
1.7375035202357827,0.447265625,1.7399459585137325,0.4446315940366973
1.6821167879715198,0.6466987423780488,1.682835039742496,0.6474340596330275
