train_loss,train_acc,test_loss,test_acc
2.3026249481410517,0.09851371951219512,2.3025911554284053,0.10002150229357798
2.1482486666702645,0.19252572408536586,2.14784118888575,0.19058199541284404
1.99358984791651,0.1930735518292683,1.9934876063548097,0.19334145642201836
1.9174325491597013,0.2746760670731707,1.9170552317155611,0.2711080848623853
1.7739414550909183,0.4429782774390244,1.7746923937710053,0.44481077981651373
1.6722853946976546,0.5745998475609756,1.674216242011534,0.5741829128440367
1.6289213158008529,0.6365282012195121,1.6303705704321556,0.6341743119266054
1.6009144506803372,0.745141006097561,1.60495026669371,0.741004873853211
1.569723605746176,0.8470131478658537,1.5743010809662146,0.842925745412844
1.5486011079898694,0.8852419969512195,1.5528842708386412,0.8799813646788991
