train_loss,train_acc,test_loss,test_acc
2.3025721965766532,0.09832317073170732,2.3025787401636806,0.09962729357798165
1.9647863434582222,0.28239329268292684,1.9668026861794499,0.2828985091743119
1.6369191106499694,0.8227658155487805,1.640592719983617,0.8176605504587156
1.5487973166675102,0.9049637957317073,1.5528077215229699,0.9008385894495413
1.5313660575122368,0.9292111280487805,1.5360655768201985,0.923415997706422
1.5278352702536233,0.9364281631097561,1.5319908884687161,0.9304400802752294
1.5233767214344769,0.9412871570121951,1.5275263518368432,0.9364607224770642
1.5176392244856531,0.9465510670731707,1.5223323708280512,0.9406536697247706
1.5142433083638913,0.9493616615853658,1.5189537876242891,0.944488245412844
1.51277627959484,0.9515291539634146,1.5181890201131139,0.9465668004587156
