train_loss,train_acc,test_loss,test_acc
2.3025808930397034,0.09034394054878049,2.302589864905821,0.08765768348623854
2.1751707123547064,0.22591939786585366,2.176168296315254,0.22935779816513763
2.031713900769629,0.15972751524390244,2.034575606704852,0.1587586009174312
2.000302298403368,0.13490853658536586,2.0029071766302127,0.13528526376146788
1.9728236598212545,0.12478563262195122,1.9772892895094845,0.1263259747706422
1.9507809117799852,0.12621474847560976,1.9562991146647601,0.12593176605504589
1.9180858400536747,0.12473799542682927,1.9233450550551807,0.12467746559633028
1.8910537685562925,0.22222751524390244,1.8972790864629483,0.2239822247706422
1.7858689558215257,0.31735899390243905,1.7889778603107558,0.32077838302752293
1.670547209861802,0.5715987042682927,1.6725489371413484,0.5724268922018348
