train_loss,train_acc,test_loss,test_acc
2.3026231389220166,0.09944264481707317,2.3026207893266593,0.10106077981651376
2.1111910902872317,0.18814310213414634,2.1114111963762054,0.1901877866972477
1.9951647356515978,0.20784108231707318,1.9943926678885013,0.2081063646788991
1.973220953490676,0.19181116615853658,1.9723499871175223,0.19373566513761467
1.9565017437789498,0.1895483993902439,1.955782976172386,0.1977135894495413
1.926576695427662,0.19026295731707318,1.9261347465558882,0.19699684633027523
1.8890725992074826,0.19836128048780488,1.88997275566836,0.20477350917431192
1.8661903677190221,0.20364900914634146,1.8687343663031901,0.20846473623853212
1.8536806313729868,0.2035060975609756,1.8560973848771611,0.20878727064220184
1.8473397918590686,0.20855564024390244,1.8505481497957073,0.21115252293577982
