train_loss,train_acc,test_loss,test_acc
2.302566606823991,0.1036108993902439,2.3025777186822456,0.09586439220183486
2.113084404933743,0.23058784298780488,2.114698951397467,0.23089879587155962
2.016048443753545,0.2552877286585366,2.0171972660843385,0.25576978211009177
1.9760682190336831,0.2093654725609756,1.9762952584739124,0.2031608371559633
1.8876502034140796,0.3009003429878049,1.8886176150873166,0.2958715596330275
1.7366813806498922,0.4368330792682927,1.7385615810341792,0.4297233371559633
1.6541443209095699,0.611351943597561,1.6559359261748987,0.6069022362385321
1.6099633447280743,0.7581935975609756,1.6100333551748083,0.7575616399082569
1.583010353329705,0.7891815929878049,1.5832369912654982,0.7865897362385321
1.568389562935364,0.8054258765243902,1.5698062525976688,0.801963876146789
