train_loss,train_acc,test_loss,test_acc
2.302598954700842,0.09698932926829268,2.302604850279082,0.0964377866972477
1.9005369078822252,0.4029392149390244,1.9030819753988073,0.40169868119266056
1.6146617331882802,0.7738424161585366,1.6176861573796752,0.7759461009174312
1.5670891858455611,0.8612328506097561,1.5706230139513628,0.8557196100917431
1.5344241435934858,0.925757431402439,1.5391553443506223,0.9210865825688074
1.5285154486574777,0.9325695503048781,1.5338701398000805,0.9278598050458715
1.5258090241653164,0.9367378048780488,1.5310996284178637,0.932411123853211
1.522221574332656,0.9406678734756098,1.5269664230696651,0.9355289564220184
1.518409078804458,0.9445979420731707,1.5243817075676875,0.9392918577981652
1.5163829359339505,0.9474561737804879,1.5226867729370748,0.9413345756880734
