train_loss,train_acc,test_loss,test_acc
2.3025883436203003,0.0967749618902439,2.302582912488815,0.10227924311926606
1.8869685359844348,0.29389767530487804,1.8916132554001766,0.2901734518348624
1.8148515100886182,0.3762862042682927,1.8215474787108394,0.3760751146788991
1.743926507307262,0.5494474085365854,1.7477076715285624,0.5497778096330275
1.6476256516648502,0.7563833841463414,1.647594904134033,0.7541929472477065
1.627426489097316,0.8108326981707317,1.6295321649367656,0.8080203555045872
1.5971484605858965,0.8512290396341463,1.599773645401001,0.8450401376146789
1.5853928233065255,0.8670684070121951,1.5873727273503575,0.8634962729357798
1.5801089856682755,0.8745712652439024,1.5820223382853587,0.871918004587156
1.5750223732576139,0.8799304496951219,1.5786832882723678,0.876182626146789
